I_TRIP_ID,S_LORRY_RECPT_NO,S_VEHICLE_ID,S_PRODUCT_ID,DT_DEP_DATETIME,DT_BOOK_DATETIME,S_CONSIGNOR_ID,S_CONSIGNOR_NAME,S_TRANSPORTER_ID,S_TRANSPORTER_NAME,C_TRIP_CLOSE_REASON,C_IS_DELETED,I_ORIGIN_LOC_CODE,S_GOODS_DESC,I_QTY,S_UOM_CODE,S_DESTINATION_LOC_NAME,DT_EXP_ARR_DATETIME,S_CONSIGNEE_ID,S_CONSIGNEE_NAME,S_CONSIGNEE_CITY,C_STATUS,S_ORIGIN_LOC_NAME,S_SUPP_PRODUCT_ID,DT_CREATED,S_INVOICE,DT_ATA,DT_OFFLOAD,DT_ATA_OUT 
761907,-,NL05D8099,195895,01-Jan-2013 05:26:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,HOSUR,09-Jan-2013 00:00:00,-,ASHOK LEYLAND LTD,,O,JAMSHEDPUR,1230040000000006159,05-Jan-2013 16:06:46,,06-Jan-2013 14:02:00,20-Feb-2013 01:45:38, 
758580,-,MH40N2547,189784,01-Jan-2013 08:13:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,TALOJA,09-Jan-2013 00:00:00,-,SKM GLOBAL,,O,NAGPUR,1230040000003098254,02-Jan-2013 06:46:20,,,03-Jan-2013 15:42:18, 
758673,-,MH40N2831,189676,01-Jan-2013 09:20:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,KALAMNA,31-Dec-2012 00:00:00,-,HEMNIL - PUNE/ LEPA,,O,NAGPUR,1230040000003098298,02-Jan-2013 06:51:40,,,05-Jan-2013 16:12:43, 
758598,-,HR38Q3718,220569,01-Jan-2013 08:01:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003099149,02-Jan-2013 06:47:25,,02-Jan-2013 23:04:00,20-Feb-2013 04:37:31, 
762526,-,NL01K1509,175688,01-Jan-2013 02:45:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,T,N,,-,0,-,VISAKHAPATNAM,04-Jan-2013 00:00:00,-,SAHUWALA CYLINDERS LTD.UNIT NO.II,,O,JAMSHEDPUR,1230040000000015846,05-Jan-2013 16:38:25,,,05-Jan-2013 16:53:28, 
762640,-,HR38R4018,204926,01-Jan-2013 08:02:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003099148,05-Jan-2013 16:45:19,,,20-Feb-2013 04:40:08, 
762602,-,OR05AD1385,728340219069304,01-Jan-2013 02:36:00,,112,TATA STEEL,159,LINFOX LOGISTICS INDIA (P) LTD.,S,N,,-,0,-,BIDADI,04-Jan-2013 00:00:00,-,TOYOTA KIRLOSKAR MOTOR PRIVATE LIMI,,O,JAMSHEDPUR,1230040000000038020,05-Jan-2013 16:43:03,,,20-Feb-2013 01:47:06, 
762720,-,NL01G3732,236051,01-Jan-2013 04:54:00,,112,TATA STEEL,140,SUPERSONIC CARRIERS,S,N,,-,0,-,AHMEDABAD,10-Jan-2013 00:00:00,-,WRINKLE DISTRIBUTORS PVT LTD.,,O,JAMSHEDPUR,1230040000000028096,05-Jan-2013 16:50:19,,11-Jan-2013 13:30:00,20-Feb-2013 01:31:12, 
758502,-,MH36F1149,177267,01-Jan-2013 08:50:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,TALOJA,10-Jan-2013 00:00:00,-,SKM GALVA(A DIVISION OF SKM STEELS),,O,NAGPUR,1230040000003098262,02-Jan-2013 06:41:29,,,05-Jan-2013 16:02:30, 
758623,-,MH40N2548,236066,01-Jan-2013 09:23:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,KALAMNA,31-Dec-2012 00:00:00,-,HEMNIL - PUNE/ LEPA,,O,NAGPUR,1230040000003098252,02-Jan-2013 06:48:51,,,05-Jan-2013 16:09:53, 
761826,-,HR38Q4168,216657,01-Jan-2013 07:58:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,MARUTI-GURGAON,07-Jan-2013 00:00:00,-,MARUTI SUZUKI INDIA LIMITED.,,O,FARIDABAD,1230040000003096130,05-Jan-2013 16:01:52,,,20-Feb-2013 04:37:58, 
761852,-,NL01G6909,165523,01-Jan-2013 02:36:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,T,N,,-,0,-,VISAKHAPATNAM,04-Jan-2013 00:00:00,-,SAHUWALA CYLINDERS LTD.UNIT NO.II,,O,JAMSHEDPUR,1230040000000006100,05-Jan-2013 16:03:27,,,05-Jan-2013 16:39:30, 
761939,-,NL05D4219,175741,01-Jan-2013 22:41:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,T,N,,-,0,-,CUTTACK,04-Jan-2013 00:00:00,-,BHARTIA  DISTRIBUTORS PVT. LTD.,,O,JAMSHEDPUR,1230040000000034094,05-Jan-2013 16:08:43,,,05-Jan-2013 16:44:47, 
758484,-,HR38P9661,216614,01-Jan-2013 08:04:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,MARUTI-GURGAON,07-Jan-2013 00:00:00,-,MARUTI SUZUKI INDIA LIMITED.,,O,FARIDABAD,1230040000003099319,02-Jan-2013 06:40:28,,03-Jan-2013 05:03:00,20-Feb-2013 04:35:43, 
758567,-,NL05D4279,175679,01-Jan-2013 09:02:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,HUBLI,09-Jan-2013 00:00:00,-,S C SHETTAR AND SONS,,O,JAMSHEDPUR,1230040000000014617,02-Jan-2013 06:45:33,,07-Jan-2013 05:58:00,20-Feb-2013 01:45:08, 
758596,-,HR38J8890,,01-Jan-2013 08:02:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,FARIDABAD,07-Jan-2013 00:00:00,-,WHEELS INDIA LTD.,,O,FARIDABAD,1230040000003099117,02-Jan-2013 06:47:18,,01-Jan-2013 08:07:00,20-Feb-2013 04:33:20, 
758587,-,CG04JA2907,189997,01-Jan-2013 02:13:00,,112,TATA STEEL,159,LINFOX LOGISTICS INDIA (P) LTD.,S,N,,-,0,-,SRIPERUMBUDUR,03-Jan-2013 00:00:00,-,HYSCO STEEL INDIA PRIVATE LIMITED,,O,JAMSHEDPUR,1230040000000029524,02-Jan-2013 06:46:45,,,20-Feb-2013 01:06:12, 
758559,-,NL01G1908,114181,01-Jan-2013 02:26:00,,112,TATA STEEL,165,M/S WESTERN CARRIERS,S,N,,-,0,-,KANPUR,06-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000008718,02-Jan-2013 06:44:59,,07-Jan-2013 06:59:00,20-Feb-2013 01:25:56, 
762584,-,NL01G2219,165512,01-Jan-2013 02:22:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,BANGALORE,08-Jan-2013 00:00:00,-,BHARAT EARTH MOVERS LTD.,,O,JAMSHEDPUR,1230040000000010284,05-Jan-2013 16:41:58,,,20-Feb-2013 01:26:37, 
762644,-,HR38P9801,120454,01-Jan-2013 08:01:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003099126,05-Jan-2013 16:45:36,,02-Jan-2013 12:34:00,20-Feb-2013 04:36:40, 
758489,-,MH40N3187,190031,01-Jan-2013 07:48:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,S,N,,-,0,-,SANSWADI,08-Jan-2013 00:00:00,-,POSHS METAL INDUSTRIES PVT.LTD.,,O,NAGPUR,1230040000003098277,02-Jan-2013 06:40:46,,02-Jan-2013 23:40:00,20-Feb-2013 02:41:19, 
758534,-,NL01G9144,165566,01-Jan-2013 01:53:00,,112,TATA STEEL,140,SUPERSONIC CARRIERS,T,N,,-,0,-,INDORE,08-Jan-2013 00:00:00,-,INDORE STEEL&IRON MILL,,O,JAMSHEDPUR,1230040000000029409,02-Jan-2013 06:43:25,,,05-Jan-2013 16:04:28, 
758610,-,MH36F1146,118173,01-Jan-2013 01:55:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,GHATTABILLOD,07-Jan-2013 00:00:00,-,NATIONAL STEEL &AGRO INDUSTRIESLTD.,,O,NAGPUR,1230040000003097007,02-Jan-2013 06:48:07,,,05-Jan-2013 16:09:08, 
758707,-,MH36F1132,114174,01-Jan-2013 01:54:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,GHATTABILLOD,07-Jan-2013 00:00:00,-,NATIONAL STEEL &AGRO INDUSTRIESLTD.,,O,NAGPUR,1230040000003097009,02-Jan-2013 06:53:43,,,05-Jan-2013 16:14:47, 
761822,-,MH06AC1815,219261,01-Jan-2013 02:38:00,,112,TATA STEEL,170,IDEAL MOVERS PVT LTD,S,N,,-,0,-,KANPUR,05-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000005417,05-Jan-2013 16:01:37,,05-Jan-2013 01:24:00,20-Feb-2013 01:15:59, 
761871,-,NL01G3039,205057,01-Jan-2013 19:19:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,VIJAYAWADA,06-Jan-2013 00:00:00,-,LOTUS STEEL SUPPLIERS,,O,JAMSHEDPUR,1230040000000009922,05-Jan-2013 16:04:35,,,20-Feb-2013 01:29:39, 
761973,-,HR38J8690,248551,01-Jan-2013 08:00:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,WHEELS INDIA LTD.,,O,FARIDABAD,1230040000003096008,05-Jan-2013 16:10:48,,,20-Feb-2013 04:33:10, 
761891,-,NL01G1563,120764,01-Jan-2013 02:27:00,,112,TATA STEEL,165,M/S WESTERN CARRIERS,S,N,,-,0,-,KANPUR,05-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000008247,05-Jan-2013 16:05:51,,04-Jan-2013 22:27:00,20-Feb-2013 01:25:21, 
761862,-,NL01G3063,175750,01-Jan-2013 02:38:00,,112,TATA STEEL,140,SUPERSONIC CARRIERS,S,N,,-,0,-,AHMEDABAD,09-Jan-2013 00:00:00,-,WRINKLE DISTRIBUTORS PVT LTD.,,O,JAMSHEDPUR,1230040000000026074,05-Jan-2013 16:04:01,,11-Jan-2013 13:27:00,20-Feb-2013 01:29:50, 
762017,-,MH36F1137,190022,01-Jan-2013 20:24:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,KALAMNA,01-Jan-2013 00:00:00,-,SKM STEELS LTD. (CR CA DIVISION),,O,NAGPUR,1230040000003098287,05-Jan-2013 16:13:24,,,05-Jan-2013 16:49:39, 
762041,-,MH36F1144,219350,01-Jan-2013 01:55:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,GHATTABILLOD,07-Jan-2013 00:00:00,-,NATIONAL STEEL &AGRO INDUSTRIESLTD.,,O,NAGPUR,1230040000003097004,05-Jan-2013 16:14:51,,,05-Jan-2013 16:51:09, 
762047,-,MH40N1984,120475,01-Jan-2013 08:13:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,S,N,,-,0,-,KHOPOLI,10-Jan-2013 00:00:00,-,BHUSHAN STEEL LIMITED,,O,NAGPUR,1230040000003097016,05-Jan-2013 16:15:12,,07-Jan-2013 12:35:00,20-Feb-2013 02:40:39, 
758599,-,MH40N6318,236088,01-Jan-2013 08:52:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,S,N,,-,0,-,IGATPURI,07-Jan-2013 00:00:00,-,MAHINDRA INTERTRADE LTD.,,O,NAGPUR,1230040000000015150,02-Jan-2013 06:47:28,,,20-Feb-2013 02:41:33, 
758713,-,MH40N1985,114209,01-Jan-2013 08:12:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,S,N,,-,0,-,KHOPOLI,10-Jan-2013 00:00:00,-,BHUSHAN STEEL LIMITED,,O,NAGPUR,1230040000003096291,02-Jan-2013 06:54:05,,04-Jan-2013 17:27:00,20-Feb-2013 02:40:42, 
761959,-,HR38Q7018,204945,01-Jan-2013 08:04:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,RASANDIK ENGINEERING INDUS (I) LTD,,O,FARIDABAD,1230040000003099142,05-Jan-2013 16:09:56,,,20-Feb-2013 04:39:30, 
762045,-,HR38Z4518,127729,01-Jan-2013 08:01:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003096107,05-Jan-2013 16:15:05,,,20-Feb-2013 04:43:20, 
760501,     ,NL01G3758,,01-Jan-2013 12:30:12,,,ideal-nagpur off/,170,IDEAL-JSR MOVERS PVT. LTD.,,,,,,,jajpur,04-Jan-2013 00:00:00,,      ,,,nagpur,,04-Jan-2013 15:33:40,,10-Jan-2013 06:08:00,, 
758521,-,NL01G5509,189983,01-Jan-2013 09:01:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,HUBLI,09-Jan-2013 00:00:00,-,S C SHETTAR AND SONS,,O,JAMSHEDPUR,1230040000000011415,02-Jan-2013 06:42:38,,07-Jan-2013 05:59:00,20-Feb-2013 01:32:25, 
758597,-,HR38R6618,248464,01-Jan-2013 08:02:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003099297,02-Jan-2013 06:47:21,,02-Jan-2013 07:20:00,20-Feb-2013 04:41:24, 
761831,-,NL01G9147,175804,01-Jan-2013 01:54:00,,112,TATA STEEL,140,SUPERSONIC CARRIERS,T,N,,-,0,-,INDORE,08-Jan-2013 00:00:00,-,INDORE STEEL&IRON MILL,,O,JAMSHEDPUR,1230040000000009666,05-Jan-2013 16:02:11,,,05-Jan-2013 16:38:14, 
761921,-,MH36F1143,120704,01-Jan-2013 01:53:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,CHAKAN,06-Jan-2013 00:00:00,-,AUTOCOMP CORPORATION,,O,NAGPUR,1230040000003097014,05-Jan-2013 16:07:38,,,05-Jan-2013 16:10:27, 
761950,-,MH36F1152,190032,01-Jan-2013 01:56:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,TALOJA,09-Jan-2013 00:00:00,-,ROHIT & COMPANY (A/C MUMBAI),,O,NAGPUR,1230040000003098292,05-Jan-2013 16:09:24,,,05-Jan-2013 16:45:27, 
762026,-,CG04JB4686,189702,01-Jan-2013 03:06:00,,112,TATA STEEL,140,SUPERSONIC CARRIERS,T,N,,-,0,-,INDORE,08-Jan-2013 00:00:00,-,INDORE STEEL&IRON MILL,,O,JAMSHEDPUR,1230040000000027023,05-Jan-2013 16:13:56,,,05-Jan-2013 16:50:15, 
762036,-,MH40N7872,120633,01-Jan-2013 08:49:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,PUNE,09-Jan-2013 00:00:00,-,NEEL AUTO PVT. LTD.,,O,NAGPUR,1230040000003096300,05-Jan-2013 16:14:33,,,05-Jan-2013 16:39:22, 
762048,-,MH40N6014,120583,01-Jan-2013 08:53:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,S,N,,-,0,-,IGATPURI,07-Jan-2013 00:00:00,-,MAHINDRA INTERTRADE LTD.,,O,NAGPUR,1230040000003097012,05-Jan-2013 16:15:16,,,20-Feb-2013 02:41:30, 
762588,-,MH36F1139,190056,01-Jan-2013 08:06:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,CHAKAN,06-Jan-2013 00:00:00,-,POSHS METAL INDUSTRIES PVT.LTD.,,O,NAGPUR,1230040000003098289,05-Jan-2013 16:42:12,,,05-Jan-2013 16:44:50, 
762605,-,MH36F1133,205972,01-Jan-2013 01:54:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,B,N,,-,0,-,GHATTABILLOD,07-Jan-2013 00:00:00,-,NATIONAL STEEL &AGRO INDUSTRIESLTD.,,O,NAGPUR,1230040000003098285,05-Jan-2013 16:43:14,,,06-Jan-2013 03:00:12, 
762614,-,MH40N2574,189679,01-Jan-2013 00:31:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,T,N,,-,0,-,CHAKAN,06-Jan-2013 00:00:00,-,AUTOCOMP CORPORATION,,O,NAGPUR,1230040000003098256,05-Jan-2013 16:43:47,,,05-Jan-2013 16:44:57, 
762655,-,MH40N6367,236067,01-Jan-2013 08:16:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,S,N,,-,0,-,IGATPURI,07-Jan-2013 00:00:00,-,MAHINDRA INTERTRADE LTD.,,O,NAGPUR,1230040000000015168,05-Jan-2013 16:46:18,,,20-Feb-2013 02:41:37, 
762663,-,MH36F1138,189765,01-Jan-2013 08:51:00,,113,TATA STEEL-NAGPUR,147,M/s SHREYAS ASSOCIATES,B,N,,-,0,-,PUNE,09-Jan-2013 00:00:00,-,NEEL AUTO PVT. LTD.,,O,NAGPUR,1230040000003098265,05-Jan-2013 16:46:47,,,07-Jan-2013 03:00:07, 
758406, ,KA51A6062,,01-Jan-2013 13:56:00,,,2148 - BANGALORE DOBASPET SITE-BOC INDIA LTD.,236,BOC-BANGALORE,P,,,,,,BANGALORE,04-Jan-2013 00:00:00,,GLOBAL AIR PRODUCTS,,,2148 - BANGALORE DOBASPET SIT,,01-Jan-2013 23:35:38,,,04-Jan-2013 16:35:21, 
758373, ,HR38R6381,,01-Jan-2013 16:13:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,P,,,,,,GURGAON,04-Jan-2013 00:00:00,,NEEL METAL PRODUCTS LIMITED,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:27,,,01-Jan-2013 23:35:28, 
758374, ,HR38R6381,,01-Jan-2013 16:13:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,S,,,,,,GURGAON,04-Jan-2013 00:00:00,,JAY BHARAT MARUTI LIMITED (PLANT-1),,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:27,,02-Jan-2013 12:17:00,02-Jan-2013 13:00:03, 
758380, ,RJ14GD6889,,01-Jan-2013 16:02:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,P,,,,,,FARIDABAD,04-Jan-2013 00:00:00,,ARKAY FABSTEEL SYSTEMS PVT LTD.,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:30,,,01-Jan-2013 23:35:30, 
758381, ,RJ14GD6889,,01-Jan-2013 16:02:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,P,,,,,,FARIDABAD,04-Jan-2013 00:00:00,,JAYCEE AUTOFAB (P) LTD.,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:30,,,01-Jan-2013 23:35:30, 
758382, ,RJ14GD6889,,01-Jan-2013 16:02:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,S,,,,,,FARIDABAD,04-Jan-2013 00:00:00,,VENUS INDUSTRIAL CORP. PVT. LTD,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:30,,02-Jan-2013 11:08:00,02-Jan-2013 12:00:08, 
758383, ,RJ14GE0322,,01-Jan-2013 15:56:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,P,,,,,,NEW DELHI,04-Jan-2013 00:00:00,,INSTITUTE OF LIVER & BILLARY SCIENCES,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:31,,,01-Jan-2013 23:35:45, 
758384, ,RJ14GE0318,,01-Jan-2013 15:51:00,,,DERADUN - BOC INDIA LIMITED-DEHRADUN PLANT,228,BOC-BHIWADI,P,,,,,,YAMUNA NAGAR,04-Jan-2013 00:00:00,,ISGEC HEAVY ENGINEERING LIMITED,,,DERADUN - BOC INDIA LIMITED-D,,01-Jan-2013 23:35:31,,,01-Jan-2013 23:35:31, 
758385, ,RJ14GE0318,,01-Jan-2013 15:51:00,,,DERADUN - BOC INDIA LIMITED-DEHRADUN PLANT,228,BOC-BHIWADI,P,,,,,,MOHALI,04-Jan-2013 00:00:00,,HITECH INDUSTRIES LTD.,,,DERADUN - BOC INDIA LIMITED-D,,01-Jan-2013 23:35:31,,,04-Jan-2013 23:35:04, 
758397, ,RJ14GD6888,,01-Jan-2013 15:31:00,,,BHW-PGP - BHIWADI PG & P SITE,228,BOC-BHIWADI,S,,,,,,NEW DELHI,04-Jan-2013 00:00:00,,DEEN DAYAL UPADHAYA HOSPITAL,,,BHW-PGP - BHIWADI PG & P SITE,,01-Jan-2013 23:35:36,,01-Jan-2013 20:45:00,02-Jan-2013 00:00:22, 
758421, ,KA51A6061,,01-Jan-2013 11:48:00,,,2148 - BANGALORE DOBASPET SITE-BOC INDIA LTD.,236,BOC-BANGALORE,P,,,,,,BANGALORE,04-Jan-2013 00:00:00,,MANIPAL HEALTH SYSTEMS PRIVATE LIMITED,,,2148 - BANGALORE DOBASPET SIT,,01-Jan-2013 23:35:43,,,01-Jan-2013 23:35:44, 
758436, ,KA51A2832,,01-Jan-2013 04:54:00,,,BELLARY - 855 TPD PLANT - BELLARY I,232,BOC-BELLARY,S,,,,,,TIRUVALLUR,04-Jan-2013 00:00:00,,OSRAM AUTOMOTIVE LAMPS PVT. LTD.,,,BELLARY - 855 TPD PLANT - BEL,,01-Jan-2013 23:35:48,,02-Jan-2013 18:04:00,02-Jan-2013 21:00:03, 
758423, ,CG04JA5067,,01-Jan-2013 11:35:00,,,JSL-KAL - JSL KALINGANAGAR-BOC INDIA LIMITED,267,BOC_JM_1290-TCI,S,,,,,,VISHAKHAPATANAM,04-Jan-2013 00:00:00,,VISHNU CHEMICALS LTD.,,,JSL-KAL - JSL KALINGANAGAR-BO,,01-Jan-2013 23:35:44,,02-Jan-2013 23:05:00,03-Jan-2013 00:00:02, 
758424, ,CG04JA6845,,01-Jan-2013 09:53:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,S,,,,,,VISHAKHAPATANAM,04-Jan-2013 00:00:00,,VISHNU CHEMICALS LTD.,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:44,,04-Jan-2013 08:24:00,04-Jan-2013 10:00:08, 
758428, ,JH05U0681,,01-Jan-2013 09:30:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,S,,,,,,RANCHI,04-Jan-2013 00:00:00,,H E C (H.M.B.P.),,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:46,,02-Jan-2013 11:49:00,02-Jan-2013 16:00:05, 
758438, ,CG04JA5596,,01-Jan-2013 01:10:00,,,JM 1290 - JAMSHEDPUR 1290,267,BOC_JM_1290-TCI,S,,,,,,BANKURA,04-Jan-2013 00:00:00,,ROHIT FERRO-TECH LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:49,,01-Jan-2013 19:01:00,02-Jan-2013 00:00:05, 
758444, ,MH04EY6289,,01-Jan-2013 00:38:00,,,JM 1290 - JAMSHEDPUR 1290,269,BOC_JM_1290-KAILASH,S,,,,,,BHIWADI,04-Jan-2013 00:00:00,,BOC INDIA LIMITEDA_C BHIWADI,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:51,,05-Jan-2013 07:54:00,05-Jan-2013 08:00:05, 
