I_TRIP_ID,S_LORRY_RECPT_NO,S_VEHICLE_ID,S_PRODUCT_ID,DT_DEP_DATETIME,DT_BOOK_DATETIME,S_CONSIGNOR_ID,S_CONSIGNOR_NAME,S_TRANSPORTER_ID,S_TRANSPORTER_NAME,C_TRIP_CLOSE_REASON,C_IS_DELETED,I_ORIGIN_LOC_CODE,S_GOODS_DESC,I_QTY,S_UOM_CODE,S_DESTINATION_LOC_NAME,DT_EXP_ARR_DATETIME,S_CONSIGNEE_ID,S_CONSIGNEE_NAME,S_CONSIGNEE_CITY,C_STATUS,S_ORIGIN_LOC_NAME,S_SUPP_PRODUCT_ID,DT_CREATED,S_INVOICE,DT_ATA,DT_OFFLOAD,DT_ATA_OUT 
761918,-,TN20BK2679,323054,01-Jan-2013 03:54:00,,226,TATA STEEL-CHENNAI,195,SHEKAR LOGISTICS PVT LTD,T,N,,-,0,-,CHENNAI-HYSCO,07-Jan-2013 00:00:00,-,HYSCO STEEL INDIA PRIVATE LIMITED,,O,CHENNAI,1230040000003096189,05-Jan-2013 16:07:27,,,05-Jan-2013 16:43:33, 
761981,-,NL01G2393,165520,01-Jan-2013 05:39:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,VARANASI,05-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000012082,05-Jan-2013 16:11:16,,04-Jan-2013 04:49:00,20-Feb-2013 01:27:30, 
762035,-,OR07U3321,176560,01-Jan-2013 04:52:00,,112,TATA STEEL,194,UNION ROADWAYS,T,N,,-,0,-,INDORE,08-Jan-2013 00:00:00,-,INDORE STEEL&IRON MILL,,O,JAMSHEDPUR,1230040000000024780,05-Jan-2013 16:14:30,,,05-Jan-2013 16:50:47, 
762540,-,NL01G1433,165542,01-Jan-2013 01:52:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,PATNA,05-Jan-2013 00:00:00,-,TATA STEEL LIMITED,,O,JAMSHEDPUR,1230040000000006423,05-Jan-2013 16:39:18,,05-Jan-2013 17:04:00,20-Feb-2013 01:24:45, 
762582,-,NL01G1063,158802,01-Jan-2013 02:10:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,PATNA,04-Jan-2013 00:00:00,-,TATA STEEL LIMITED,,O,JAMSHEDPUR,1230040000000026595,05-Jan-2013 16:41:51,,02-Jan-2013 18:20:00,20-Feb-2013 01:24:21, 
758535,-,NL01G1493,158872,01-Jan-2013 02:37:00,,112,TATA STEEL,191,MATUKDHARI ENTERPRISES,S,N,,-,0,-,PATNA,04-Jan-2013 00:00:00,-,TATA STEEL LIMITED,,O,JAMSHEDPUR,1230040000000025928,02-Jan-2013 06:43:29,,03-Jan-2013 13:13:00,20-Feb-2013 01:25:05, 
758180, ,CG04JA7704,,01-Jan-2013 00:56:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,BOKARO,04-Jan-2013 00:00:00,,ELECTROSTEEL STEELS LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:04,,,01-Jan-2013 23:35:49, 
758190, ,CG04DB7072,,01-Jan-2013 09:20:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,TAYO ROLLS LIMITED - TISCO,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:07,,,01-Jan-2013 16:35:08, 
758191, ,CG04DB7072,,01-Jan-2013 09:20:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,BOC INDIA LIMITED - JM 120 BRANCH,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:08,,,01-Jan-2013 23:35:46, 
758413, ,JH05AB9268,,01-Jan-2013 12:49:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,S,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,BRAHMANANDA NARAYANA HRUDAYALAYA,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:41,,02-Jan-2013 09:54:00,02-Jan-2013 10:00:04, 
759401,,HR39B8909,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,P,,,,,,MUMBAIMINT,06-Jan-2013 10:00:00,,JSL,,,HISSAR,,03-Jan-2013 12:26:04,,,06-Jan-2013 12:49:22, 
759438,,HR39A9038,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,,,,,,,BAWAL,06-Jan-2013 10:00:00,,JSL,,,MUMBAI,,03-Jan-2013 13:05:15,,08-Jan-2013 10:00:00,, 
759444,,HR39B5038,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,,,,,,,BAWAL,06-Jan-2013 10:00:00,,JSL,,,MUMBAI,,03-Jan-2013 13:10:20,,08-Jan-2013 10:00:00,, 
762560,-,NL01D5873,120555,01-Jan-2013 02:43:00,,112,TATA STEEL,179,B S ROADWAYS,S,N,,-,0,-,PATNA,04-Jan-2013 00:00:00,-,TATA STEEL LIMITED,,O,JAMSHEDPUR,1230040000003099416,05-Jan-2013 16:40:30,,08-Jan-2013 18:13:00,20-Feb-2013 01:20:19, 
762622,-,HR38P9469,127736,01-Jan-2013 09:55:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003096194,05-Jan-2013 16:44:15,,,20-Feb-2013 04:35:30, 
762645,-,HR38P9663,158896,01-Jan-2013 08:01:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,MARUTI-GURGAON,07-Jan-2013 00:00:00,-,MARUTI SUZUKI INDIA LIMITED.,,O,FARIDABAD,1230040000003099317,05-Jan-2013 16:45:40,,02-Jan-2013 22:47:00,20-Feb-2013 04:36:12, 
761895,-,NL01D5849,205798,01-Jan-2013 03:41:00,,112,TATA STEEL,174,UTILITY TRANSPORT,S,N,,-,0,-,HOWRAH,03-Jan-2013 00:00:00,-,NARESH KUMAR & CO/,,O,JAMSHEDPUR,1230040000000031322,05-Jan-2013 16:06:05,,,20-Feb-2013 01:20:16, 
761905,-,HR38L2968,165594,01-Jan-2013 01:45:00,,112,TATA STEEL,170,IDEAL MOVERS PVT LTD,S,N,,-,0,-,KANPUR,05-Jan-2013 00:00:00,-,DEVI DAYAL HARI KISHAN,,O,JAMSHEDPUR,1230040000000016422,05-Jan-2013 16:06:39,,07-Jan-2013 05:19:00,20-Feb-2013 01:09:18, 
761947,-,HR38Q4156,216603,01-Jan-2013 08:02:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,MARUTI-GURGAON,07-Jan-2013 00:00:00,-,MARUTI SUZUKI INDIA LIMITED.,,O,FARIDABAD,1230040000003096126,05-Jan-2013 16:09:12,,03-Jan-2013 14:39:00,20-Feb-2013 04:37:43, 
762037,-,NL01G3577,158827,01-Jan-2013 02:11:00,,112,TATA STEEL,179,B S ROADWAYS,S,N,,-,0,-,PATNA,05-Jan-2013 00:00:00,-,TATA STEEL LIMITED,,O,JAMSHEDPUR,1230040000000027502,05-Jan-2013 16:14:37,,07-Jan-2013 17:06:00,20-Feb-2013 01:30:46, 
762043,-,HR47B8221,114117,01-Jan-2013 08:00:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003096013,05-Jan-2013 16:14:58,,,20-Feb-2013 04:43:35, 
761975,-,HR55L4977,189891,01-Jan-2013 16:32:00,,224,TATA STEEL-DELHI,209,LIFTER & TAKER,S,N,,-,0,-,TUGHLAKABAD,04-Jan-2013 00:00:00,-,GHAZIABAD - CA,,O,DELHI,1230040000000020689,05-Jan-2013 16:10:55,,01-Jan-2013 22:48:00,20-Feb-2013 04:16:02, 
762739,-,HR38P4518,219220,01-Jan-2013 08:02:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003096019,05-Jan-2013 16:51:20,,,20-Feb-2013 04:34:55, 
762514,-,HR38N4418,217391,01-Jan-2013 07:58:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,MARUTI-GURGAON,07-Jan-2013 00:00:00,-,MARUTI SUZUKI INDIA LIMITED.,,O,FARIDABAD,1230040000003096014,05-Jan-2013 16:37:45,,03-Jan-2013 14:21:00,20-Feb-2013 04:34:20, 
762524,-,NL01G7810,189896,01-Jan-2013 02:16:00,,112,TATA STEEL,170,IDEAL MOVERS PVT LTD,S,N,,-,0,-,KANPUR,05-Jan-2013 00:00:00,-,TATA STEEL LTD,,O,JAMSHEDPUR,1230040000000037402,05-Jan-2013 16:38:22,,07-Jan-2013 05:20:00,20-Feb-2013 01:35:44, 
762539,-,NL01G7589,158825,01-Jan-2013 03:07:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,T,N,,-,0,-,VISAKHAPATNAM,04-Jan-2013 00:00:00,-,SAHUWALA CYLINDERS LTD.UNIT NO.II,,O,JAMSHEDPUR,1230040000000026876,05-Jan-2013 16:39:14,,,05-Jan-2013 16:54:25, 
762556,-,NL01G6419,205058,01-Jan-2013 02:21:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,T,N,,-,0,-,BHUBANESWAR,03-Jan-2013 00:00:00,-,T C S  LTD. (PHASE-III) / KALINGA P,,O,JAMSHEDPUR,1230040000000009161,05-Jan-2013 16:40:18,,,06-Jan-2013 15:42:38, 
761978,-,HR38K0217,177335,01-Jan-2013 17:19:00,,224,TATA STEEL-DELHI,209,LIFTER & TAKER,S,N,,-,0,-,TUGHLAKABAD,04-Jan-2013 00:00:00,-,GHAZIABAD - CA,,O,DELHI,1230040000000035430,05-Jan-2013 16:11:05,,,20-Feb-2013 04:09:13, 
761990,-,HR55G7017,206434,01-Jan-2013 14:46:00,,224,TATA STEEL-DELHI,209,LIFTER & TAKER,S,N,,-,0,-,TUGHLAKABAD,04-Jan-2013 00:00:00,-,GHAZIABAD - CA,,O,DELHI,1230040000000021810,05-Jan-2013 16:11:47,,02-Jan-2013 04:54:00,20-Feb-2013 04:14:42, 
761996,-,HR55K5027,195997,01-Jan-2013 14:47:00,,224,TATA STEEL-DELHI,209,LIFTER & TAKER,S,N,,-,0,-,TUGHLAKABAD,04-Jan-2013 00:00:00,-,GHAZIABAD - CA,,O,DELHI,1230040000000021695,05-Jan-2013 16:12:09,,02-Jan-2013 04:08:00,20-Feb-2013 04:15:35, 
761851,-,NL01D1294,120628,01-Jan-2013 23:55:00,,112,TATA STEEL,179,B S ROADWAYS,S,N,,-,0,-,BURNPUR,02-Jan-2013 00:00:00,-,BURN STANDARD COMPANY LIMITED,,O,JAMSHEDPUR,1230040000000030522,05-Jan-2013 16:03:23,,07-Jan-2013 23:19:00,20-Feb-2013 01:18:27, 
761941,-,NL01D9889,220526,01-Jan-2013 23:37:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,CHENNAI,07-Jan-2013 00:00:00,-,TATA STEEL LTD -CHENNAI STOCKYARD,,O,JAMSHEDPUR,1230040000000037162,05-Jan-2013 16:08:50,,04-Jan-2013 23:16:00,20-Feb-2013 01:23:52, 
761951,-,HR38N4518,158819,01-Jan-2013 07:59:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003096200,05-Jan-2013 16:09:28,,,20-Feb-2013 04:34:33, 
762007,-,NL01D5809,120563,01-Jan-2013 23:13:00,,112,TATA STEEL,174,UTILITY TRANSPORT,S,N,,-,0,-,HOWRAH,03-Jan-2013 00:00:00,-,NARESH KUMAR & CO/,,O,JAMSHEDPUR,1230040000000012199,05-Jan-2013 16:12:46,,04-Jan-2013 09:42:00,20-Feb-2013 01:20:08, 
762049,-,NL01D9149,220568,01-Jan-2013 08:51:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,CHENNAI,08-Jan-2013 00:00:00,-,TATA STEEL LTD -CHENNAI STOCKYARD,,O,JAMSHEDPUR,1230040000000009575,05-Jan-2013 16:15:20,,07-Jan-2013 18:57:00,20-Feb-2013 01:22:37, 
762607,-,HR38Q3618,196012,01-Jan-2013 08:01:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003099146,05-Jan-2013 16:43:22,,02-Jan-2013 12:37:00,20-Feb-2013 04:37:23, 
762641,-,HR38K0155,205862,01-Jan-2013 08:01:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003096007,05-Jan-2013 16:45:24,,02-Jan-2013 07:31:00,20-Feb-2013 04:33:27, 
758347, ,CG04DB7074,,01-Jan-2013 18:46:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,S,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,BOC INDIA LIMITED - JM 120 BRANCH,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:18,,01-Jan-2013 22:06:00,02-Jan-2013 00:00:02, 
758411, ,JH05AB9268,,01-Jan-2013 12:49:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,TATA MAIN HOSPITAL,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:40,,,01-Jan-2013 23:35:41, 
758412, ,JH05AB9268,,01-Jan-2013 12:49:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,TATA MOTORS LIMITED-HOSPITAL,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:40,,,01-Jan-2013 23:35:41, 
758602,-,HR55M2210,120715,01-Jan-2013 05:51:00,,148,TATA STEEL-FARIDABAD,208,LAULS LIMITED,S,N,,-,0,-,FARIDABAD RLY SDG,01-Jan-2013 00:00:00,-,TUGHLAKABAD STOCK YARD,,O,FARIDABAD,1230040000003099241,02-Jan-2013 06:47:39,,01-Jan-2013 05:54:00,20-Feb-2013 04:43:56, 
758630,-,HR38R9328,120428,01-Jan-2013 00:18:00,,148,TATA STEEL-FARIDABAD,208,LAULS LIMITED,S,N,,-,0,-,FARIDABAD RLY SDG,31-Dec-2012 00:00:00,-,PREM BROTHERS,,O,FARIDABAD,1230040000003099299,02-Jan-2013 06:49:16,,01-Jan-2013 06:49:00,20-Feb-2013 04:42:15, 
758681,-,HR38K9917,219202,01-Jan-2013 14:50:00,,224,TATA STEEL-DELHI,209,LIFTER & TAKER,S,N,,-,0,-,TUGHLAKABAD,04-Jan-2013 00:00:00,-,GHAZIABAD - CA,,O,DELHI,1230040000003099316,02-Jan-2013 06:52:09,,02-Jan-2013 04:02:00,20-Feb-2013 04:09:25, 
758700,-,HR38N9417,216769,01-Jan-2013 15:42:00,,224,TATA STEEL-DELHI,209,LIFTER & TAKER,S,N,,-,0,-,TUGHLAKABAD,04-Jan-2013 00:00:00,-,GHAZIABAD - CA,,O,DELHI,1230040000000020796,02-Jan-2013 06:53:18,,02-Jan-2013 06:53:00,20-Feb-2013 04:11:39, 
758724,-,HR38Q4169,175304,01-Jan-2013 20:11:00,,148,TATA STEEL-FARIDABAD,208,LAULS LIMITED,S,N,,-,0,-,FARIDABAD RLY SDG,31-Dec-2012 00:00:00,-,MANGLA SONS,,O,FARIDABAD,1230040000003099324,02-Jan-2013 06:54:44,,01-Jan-2013 20:20:00,20-Feb-2013 04:38:10, 
759396,,HR39A9338,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,P,,,,,,MUMBAIMINT,06-Jan-2013 10:00:00,,JSL,,,HISSAR,,03-Jan-2013 12:19:02,,,08-Jan-2013 12:55:04, 
759418,,HR39B8969,,01-Jan-2013 23:00:00,,,,206,GANESH_ROADLINES,P,,,,,,KALOL,04-Jan-2013 10:00:00,,JSL,,,HISSAR,,03-Jan-2013 12:41:56,,,06-Jan-2013 13:14:23, 
762538,-,NL01D9139,158898,01-Jan-2013 22:45:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,HYDERABAD,07-Jan-2013 00:00:00,-,LOTUS STEEL SUPLIERS,,O,JAMSHEDPUR,1230040000000028393,05-Jan-2013 16:39:10,,05-Jan-2013 18:21:00,20-Feb-2013 01:22:35, 
762546,-,NL01D5819,205049,01-Jan-2013 03:36:00,,112,TATA STEEL,174,UTILITY TRANSPORT,S,N,,-,0,-,TITAGARH,02-Jan-2013 00:00:00,-,TITAGARH WAGONS LIMITED/,,O,JAMSHEDPUR,1230040000000003537,05-Jan-2013 16:39:41,,04-Jan-2013 05:16:00,20-Feb-2013 01:20:12, 
758643,-,HR38G0615,177422,01-Jan-2013 16:19:00,,224,TATA STEEL-DELHI,215,YADAV GOODS CARRIER,S,N,,-,0,-,TUGHLAKABAD,04-Jan-2013 00:00:00,-,GHAZIABAD - CA,,O,DELHI,1230040000003099490,02-Jan-2013 06:50:00,,02-Jan-2013 04:35:00,20-Feb-2013 04:08:38, 
761876,-,HR38K2475,176166,01-Jan-2013 02:24:00,,112,TATA STEEL,119,DASHMESH NATIONAL ROADWAYS,S,N,,-,0,-,HOWRAH,02-Jan-2013 00:00:00,-,BUBNA COMMERCIAL CO.,,O,JAMSHEDPUR,1230040000000012090,05-Jan-2013 16:04:56,,,20-Feb-2013 01:09:03, 
761999,-,HR38N2615,249428,01-Jan-2013 17:15:00,,224,TATA STEEL-DELHI,215,YADAV GOODS CARRIER,S,N,,-,0,-,TUGHLAKABAD,01-Jan-2013 00:00:00,-,FARIDABAD - CA,,O,DELHI,1230040000000020945,05-Jan-2013 16:12:21,,,20-Feb-2013 04:10:33, 
758592,-,MH40N5099,220563,01-Jan-2013 02:43:00,,113,TATA STEEL-NAGPUR,217,BARELIYA,S,N,,-,0,-,SILVASSA,07-Jan-2013 00:00:00,259,BALMER LAWRIE & CO. LTD.,,O,NAGPUR,1230040000000021208,02-Jan-2013 06:47:03,,05-Jan-2013 07:28:00,20-Feb-2013 02:41:26, 
761997,-,HR38W0217,177324,01-Jan-2013 15:44:00,,224,TATA STEEL-DELHI,209,LIFTER & TAKER,S,N,,-,0,-,TUGHLAKABAD,04-Jan-2013 00:00:00,-,GHAZIABAD - CA,,O,DELHI,1230040000000020846,05-Jan-2013 16:12:13,,02-Jan-2013 06:37:00,20-Feb-2013 04:13:17, 
762057,-,HR38R9318,346800,01-Jan-2013 19:22:00,,148,TATA STEEL-FARIDABAD,208,LAULS LIMITED,S,N,,-,0,-,FARIDABAD RLY SDG,27-Dec-2012 00:00:00,-,SANJEEV INDUSTRIAL CORPORATION,,O,FARIDABAD,1230040000000035711,05-Jan-2013 16:15:45,,01-Jan-2013 19:30:00,20-Feb-2013 04:42:07, 
762629,-,HR55N2729,205908,01-Jan-2013 04:35:00,,148,TATA STEEL-FARIDABAD,208,LAULS LIMITED,S,N,,-,0,-,FARIDABAD RLY SDG,31-Dec-2012 00:00:00,-,BANSAL BROTHERS,,O,FARIDABAD,1230040000003099283,05-Jan-2013 16:44:40,,01-Jan-2013 04:44:00,20-Feb-2013 04:44:09, 
762680,-,HR38R9418,346794,01-Jan-2013 20:14:00,,148,TATA STEEL-FARIDABAD,208,LAULS LIMITED,S,N,,-,0,-,FARIDABAD RLY SDG,31-Dec-2012 00:00:00,-,G.R. GUPTA & BROS.,,O,FARIDABAD,1230040000000035703,05-Jan-2013 16:47:48,,01-Jan-2013 20:24:00,20-Feb-2013 04:42:26, 
761897,-,HR38Y4518,248472,01-Jan-2013 08:03:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003096108,05-Jan-2013 16:06:12,,02-Jan-2013 12:28:00,20-Feb-2013 04:43:03, 
761906,-,NL01G2989,175779,01-Jan-2013 05:25:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,HOSUR,09-Jan-2013 00:00:00,-,ASHOK LEYLAND LTD,,O,JAMSHEDPUR,1230040000000011605,05-Jan-2013 16:06:43,,07-Jan-2013 13:30:00,20-Feb-2013 01:29:23, 
761920,-,HR38Q5066,196002,01-Jan-2013 08:04:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,MARUTI-GURGAON,07-Jan-2013 00:00:00,-,MARUTI SUZUKI INDIA LIMITED.,,O,FARIDABAD,1230040000003099145,05-Jan-2013 16:07:34,,03-Jan-2013 02:48:00,20-Feb-2013 04:38:18, 
761962,-,HR38X4518,195867,01-Jan-2013 08:01:00,,148,TATA STEEL-FARIDABAD,176,M/S GUPTA TRANSPORT COMPANY,S,N,,-,0,-,GURGAON,07-Jan-2013 00:00:00,-,NEEL METAL PRODUCTS LTD./,,O,FARIDABAD,1230040000003096017,05-Jan-2013 16:10:08,,02-Jan-2013 12:46:00,20-Feb-2013 04:42:47, 
762601,-,NL01D8659,158879,01-Jan-2013 03:38:00,,112,TATA STEEL,175,SAIZAR ENTERPRISE PVT. LTD.,S,N,,-,0,-,COIMBATORE,11-Jan-2013 00:00:00,-,SRI BALAJI STEEL TRADERS,,O,JAMSHEDPUR,1230040000000011969,05-Jan-2013 16:43:00,,08-Jan-2013 07:09:00,20-Feb-2013 01:22:03, 
761863,-,NL01G2019,176569,01-Jan-2013 02:33:00,,112,TATA STEEL,216,M/S ADITEE ENTERPRISES,T,N,,-,0,-,BHUBANESWAR,03-Jan-2013 00:00:00,-,T C S  LTD. (PHASE-III) / KALINGA P,,O,JAMSHEDPUR,1230040000000024061,05-Jan-2013 16:04:05,,,05-Jan-2013 16:40:11, 
761883,-,MH31CQ5413,114203,01-Jan-2013 00:28:00,,113,TATA STEEL-NAGPUR,217,BARELIYA,T,N,,-,0,-,INDORE,08-Jan-2013 00:00:00,-,INDORE STEEL&IRON MILL,,O,NAGPUR,1230040000003096345,05-Jan-2013 16:05:23,,,05-Jan-2013 16:41:26, 
758192, ,CG04DB7072,,01-Jan-2013 09:20:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,RSB TRANSMISSIONS (I) LTD.-III,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 16:35:08,,,01-Jan-2013 16:35:08, 
758429, ,CG04DB7072,,01-Jan-2013 09:20:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,TAYO ROLLS LIMITED - TISCO,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:46,,,01-Jan-2013 23:35:46, 
758430, ,CG04DB7072,,01-Jan-2013 09:20:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,P,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,RSB TRANSMISSIONS (I) LTD.-III,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:46,,,01-Jan-2013 23:35:47, 
758431, ,CG04DB7072,,01-Jan-2013 09:20:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,S,,,,,,JAMSHEDPUR,04-Jan-2013 00:00:00,,BOC INDIA LIMITED - JM 120 BRANCH,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:47,,02-Jan-2013 05:36:00,02-Jan-2013 06:00:03, 
758440, ,CG04JA7704,,01-Jan-2013 00:56:00,,,JM 1290 - JAMSHEDPUR 1290,200,BOC-JM-1290,A,,,,,,BOKARO,04-Jan-2013 00:00:00,,ELECTROSTEEL STEELS LIMITED,,,JM 1290 - JAMSHEDPUR 1290,,01-Jan-2013 23:35:49,,,12-Jan-2013 00:00:13, 
758640,-,HR38R4523,220556,01-Jan-2013 13:05:00,,148,TATA STEEL-FARIDABAD,208,LAULS LIMITED,T,N,,-,0,-,PALWAL,07-Jan-2013 00:00:00,-,OTTOMAN STEEL TUBES -TUBE EPA,,O,FARIDABAD,1230040000003099469,02-Jan-2013 06:49:48,,,03-Jan-2013 15:48:00, 
758651,-,HR38K0317,120616,01-Jan-2013 15:19:00,,224,TATA STEEL-DELHI,209,LIFTER & TAKER,S,N,,-,0,-,TUGHLAKABAD,04-Jan-2013 00:00:00,-,GHAZIABAD - CA,,O,DELHI,1230040000000035521,02-Jan-2013 06:50:29,,,20-Feb-2013 04:09:15, 
